RSN,0.01,0.02,0.03,0.05,0.075,0.1,0.15,0.2,0.25,0.3,0.4,0.5,0.75,1.0,1.5,2.0,3.0,4.0,5.0,7.5,10.0
28,0.0578570809269063,0.0569424650712299,0.0565062249141573,0.0621530865918845,0.1010114747828141,0.0977366483439673,0.1044599777352219,0.0882637726649062,0.0855166756744675,0.0806516940534873,0.0595916757337345,0.0583511400883926,0.0396908783300286,0.0392029530903384,0.0412108449337103,0.0300630642902599,0.0189888688322485,0.0124210740131505,0.0076985816439302,0.0054008828466882,0.0018882286050412
30,0.3744299862662439,0.3682999378873903,0.3694427397171654,0.3707087905680932,0.3825111410968955,0.4186887615518282,0.5163232900776675,0.5432619590620461,0.5117658565980799,0.6791382873694928,0.5356783088694191,0.4355949935935562,0.1759561727615896,0.1271108566888738,0.0533052760042491,0.0502723424037588,0.0227050937208718,0.0137713873496731,0.012264662297185,0.0044643300696151,0.0023059360335313
31,0.2422222920432857,0.236256534676879,0.2312132342426177,0.2465298265888465,0.3439847437888537,0.3558003419662014,0.502874445903137,0.4257315383746166,0.250920416859666,0.2199717614066383,0.2071247608876128,0.1738028896037555,0.0986360447104008,0.0992654035429423,0.0441318210997784,0.0274283205423791,0.0163444075264899,0.0121637105140131,0.0088193455713302,0.0046314214460388,0.0021480492100395
33,0.2840179841339972,0.2808659067471012,0.279588852150706,0.282237325388555,0.283837819411802,0.2961275691933566,0.373876392297913,0.5120100169359639,0.5088068691432889,0.4834635613964129,0.4155578061464309,0.2174819565349154,0.0903385696905118,0.081710494251973,0.0443562085246008,0.0359218393923638,0.0151275772314673,0.009881566830502,0.0067894943120137,0.0031119767109138,0.0016809896884442
51,0.0305466516019016,0.0303997384464514,0.030335634206343,0.0294358677714609,0.0312576132179481,0.0365498897081758,0.055094103668582,0.0579675435161993,0.057229626834515,0.049348699151645,0.0432145937197879,0.0426559475632171,0.035059622599398,0.0299772075803036,0.0225660751724557,0.0124270060909882,0.0119400949014298,0.0118920425149899,0.0103332571309409,0.0033010905001062,0.0014890800715589
56,0.069643736627818,0.0694396020411342,0.0685277890338995,0.0693155504576344,0.0802006716371004,0.113713055537379,0.1145365242755737,0.1242530460998491,0.1399095012036959,0.1427959771414629,0.1024351812913163,0.0585138378115723,0.0359787070991,0.0208579887458417,0.0120596749348095,0.0080553536694079,0.0069291845467505,0.0069813030829666,0.0061221902707162,0.0043794122252307,0.0021836600909608
57,0.2814921299770963,0.2771097505219833,0.2816590057455199,0.2714320130084273,0.2849522522942519,0.3781350289523594,0.4412881037339669,0.432422839596392,0.3688121565905905,0.4178825587172089,0.3641474070591861,0.3648644713640311,0.23366224834331,0.1666404137535286,0.0655181760562445,0.0380999131958748,0.0143191922044085,0.0066743542441809,0.0036774293252974,0.0014327927037645,0.0008333154084582
63,0.0914268087210192,0.0915204501270392,0.0969575150156397,0.0915030401288138,0.1083587870801723,0.1096551633502629,0.1213536683579346,0.1586526474661826,0.1882083066605888,0.1042203760193362,0.0524132157564479,0.0521293380703313,0.0642336656217293,0.0514663790783271,0.0217823681546621,0.0128890872713467,0.0063426799950882,0.0036567039287001,0.0032189536585843,0.0012682803619523,0.000568155384112
68,0.2126314254018276,0.2215344177479031,0.2378400957084364,0.2289437237240328,0.3284917804723915,0.4172676706688453,0.3743793234243039,0.4013505701376241,0.338176136254038,0.2625331232578568,0.2386495003555482,0.201616946918789,0.1365617342633737,0.1165424853091307,0.1078188962414764,0.0529436414157792,0.0491377352664065,0.0378831654604884,0.0265028149383656,0.0102276813525904,0.0053329507670841
